DAYID,CONTRACT,DATASOURCE,CHANNEL_NAME,CO_CODE,CATEGORY,CUSTOMER,PRODUCT_CODE,CURRENCY,CLOSE_BAL,CLOSE_BAL_LCY,AGG_BAL_MTD,AGG_BAL_MTD_LCY,AGG_BAL_YTD,AGG_BAL_YTD_LCY,AGG_BAL,TOT_INTEREST_AMT,REVAL_RATE,INTEREST_RATE,ACCR_INT,ACCR_REMAIN,REMAIN_TERM,WORKING_BALANCE,DATE_LAST_CR_CUST,DATE_LAST_DR_CUST,DATE_LAST_CR_BANK,DATE_LAST_DR_BANK,DATE_LAST_CR_AUTO,DATE_LAST_DR_AUTO,LIMIT_ID,LINE_NO,CAMPAIGN_ID,SETLEMENT_AC,CLOSE_REASON,TERM,TERM_SBV,ROLLOVER_TERM,ORIG_INTEREST_RATE,OFFER_RATE,FIRST_INTEREST,FIRST_BALANCE,AGG_BAL_INTEREST,INTEREST_BAL,SEAB_SALES_TYPE,SEAB_SALES_ID,SEAB_BROKERS_TYPE,SEAB_BROKERS_ID,TOTAL_LOCKED_AMT,SEAB_LOS_ID,AC_TRANS_LIMIT_SK,CUSTOMER_SK,CATEGORY_SK,PRODUCTS_SK,COMPANY_SK,CURRENCY_SK,CHANNEL_SK,CONTRACT_SK,ONLINE_ACTUAL_BAL,SUB_CHANNEL_ID,FREQUENCY_DATE,FAVORITE_TERM,OPEN_ACTUAL_BAL,ONLINE_CLEARED_BAL
2025-03-25,00040774560195,SC,BRANCH,VN0010111,8524,5027376,2141,VND,119201052445.63,639384043303,16389673370600,88.8,7918728581828.06,51891428340281.3,299499466298555,1032587654,54.35,39.71,10256338774.48,39142240089,D16,294973347133.96,2023-08-06,,,,2024-04-14,,,3240.0,,,,M12,M18,012M,35.94,13.64,26.96,9628063844155,181258255512608.1,3703572.0,TELLER,34921519.0,NHANVIEN,12475170.0,236181810881.0,,2.0,29608584,2928,6787653,2624553,40884,299.0,19121,440864026108,,,,791461232836.95,879676447248
2025-03-25,20833462056,SC,PHOIAO,VN0010111,9748,43718607,2141,VND,326813596048.99,101544694181,9956870983150,89.88,50734901524134.75,70533420476245.62,15572288176211,1032587654,54.35,97.54,6752697924.07,53825308394,M06,740068750990.19,2024-04-19,,,,2023-10-09,,,3209.0,,,,M12,M18,012M,34.86,13.64,6.52,7606531840836,45987620103281.47,75347267.0,TELLER,16684347.0,NHANVIEN,35245494.0,168419410554.0,,2.0,13442182,4244,6787653,244388,40884,116.0,25086,581424275237,,,,418546958491.28,413572198098
2025-03-25,00005643911786,AZ,BRANCH,VN0010111,18413,48579782,2141,VND,467884583002.75,622145382741,17856366645081,83.0,51249468369419.44,33197614334804.54,349151392674308,1032587654,54.35,69.9,15314712422.27,40787052654,D16,534155724648.43,2025-01-23,,,,,,,3297.0,,,,M12,M18,0024M,11.1,13.64,6.52,1471187974403,386682881748199.9,71122504.0,CRO.SME,31765241.0,NHANVIEN,35245494.0,58003646639.0,,2.0,13160690,6712,6787653,244388,29289,299.0,24997,512202098094,,,,35344140069.33,651270502216
2025-03-25,0081893938996,SC,BRANCH,VN0010601,20311,73870582,2141,VND,488352956184.11,278592189332,8241523793297,78.94,86830541645694.36,58140304226573.42,345964914733247,1032587654,54.35,39.71,17678267004.59,54761293080,M02,506261894676.87,2022-03-23,,,,,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,0024M,34.86,50.47,35.68,508656813381,179813292062158.1,75347267.0,CRO.SME,39621271.0,NHANVIEN,36316076.0,109427757296.0,,2.0,9360304,4244,6787653,5722863,40884,116.0,30401,366056833059,,,,400223631977.57,332610597105
2025-03-25,054911834814,SC,BRANCH,VN0010470,8019,86361125,2141,VND,818508481608.61,813405756007,21698693956433,4.74,42852833585281.64,20994959516196.93,416978949141042,1032587654,96.91,97.54,39204842612.32,30694567252,M02,692456248407.45,2022-06-15,,,,2023-05-10,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,,3.21,13.64,61.55,5787735430897,148862983256073.56,75347267.0,RM,16297232.0,NHANVIEN,21344054.0,236181810881.0,,2.0,10715207,5527,6787653,5722863,40884,495.0,15646,590844821364,,,,645329090694.5,238505083409
2025-03-25,020452076964,SC,BRANCH,VN0010111,20620,98496211,2141,VND,279955719554.25,525533043519,1008756103929,63.58,83993359333518.89,51891428340281.3,367089232499004,1032587654,54.35,49.13,52413069138.19,2442058458,M02,698120319137.16,2022-11-20,2023-08-18,,,2024-05-03,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,,9.52,50.47,72.45,7614627153415,57492412827294.05,71122504.0,CRO.SME,34921519.0,NHANVIEN,2533279.0,768411208.0,,2.0,23772982,2928,6787653,244388,40884,495.0,24915,271997201644,,,,173552947759.79,833719653835
2025-03-25,033530590240,AZ,BRANCH,VN0010470,7177,69830729,2141,VND,488352956184.11,506986588866,5577680701067,86.45,45387208192069.16,43381576826554.64,334679167235379,1426560052,96.91,2.9,34234648621.28,2442058458,M06,298309584641.44,2024-04-19,,,,2024-04-18,,,3209.0,,,,M12,M18,0002M,80.72,78.59,83.15,1163362191246,207078115256775.94,43534869.0,CRO.SME,2440227.0,NHANVIEN,37204619.0,193454444766.0,,2.0,23238820,3332,6787653,2624553,40884,495.0,19046,516105276412,,,,269750289935.03,420441220966
2025-03-25,81322057258,AZ,BRANCH,VN0010069,20311,92354404,2141,VND,803211552550.63,814603326372,19987332052705,63.34,10362789889685.9,40486094408232.34,311449730797737,1426560052,96.91,22.48,37000816192.47,35647362003,D16,698120319137.16,,2019-09-04,,,,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,,74.7,78.59,61.55,1902502750557,179813292062158.1,43534869.0,CRO.SME,34339873.0,NHANVIEN,48837264.0,230304036928.0,,2.0,14647414,4590,6787653,5722863,29289,299.0,27258,181655658767,,,,25771660841.58,842389673039
2025-03-25,00040313014007,AZ,,VN0010069,10885,86038144,2141,VND,467884583002.75,669579927565,20674824788532,45.21,8248459781264.83,30441952568668.38,417378859611853,1426560052,54.35,38.17,4631397424.88,37509593602,D16,848331552115.78,2023-01-14,,,,,,,3276.0,CBD.2022.TG.PHATLOC,,,M12,M18,013M,11.1,50.47,6.52,1902502750557,223897575403860.28,71122504.0,TELLER,41989602.0,NHANVIEN,35712304.0,768411208.0,,2.0,8446501,6712,6787653,5722863,40884,299.0,20872,613679892928,,,,202632463697.39,822570934587
2025-03-25,00001052538822,AZ,BRANCH,VN0010601,8524,80804690,2141,VND,558129225608.22,806053229696,16929891087269,59.18,14506685224574.84,7867895727928.4,74330253573586,1032587654,54.35,31.45,9418661427.17,12513411940,M02,735066056037.7,2024-12-31,,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,0002M,9.52,78.59,8.71,9628063844155,307217193566913.94,75347267.0,CRO.SME,26436802.0,NHANVIEN,35712304.0,168419410554.0,,2.0,19476683,3332,6787653,884689,29289,495.0,29207,425394321546,,,264.0,309189653028.61,822570934587
2025-03-25,000011226078057,SC,BRANCH,VN0010470,17471,14269426,2141,VND,191307900160.64,676392465069,12204463488536,10.21,25718104213435.1,31417154528044.21,70533912150322,1426560052,96.91,95.13,39544157477.54,8328203582,D16,506261894676.87,2023-02-07,,,,,,,3240.0,CBD.2022.TG.PHATLOC,,,M12,M18,0002M,3.21,13.64,35.68,4635079727067,185235896211505.1,43534869.0,TELLER,11915376.0,NHANVIEN,43660904.0,220999892545.0,,2.0,25958577,6712,6787653,2624553,40884,116.0,12726,588644414909,,,,73994091228.78,272960126771
2025-03-25,00043275733928,AZ,BRANCH,VN0010470,18415,96425892,2141,VND,326813596048.99,806053229696,12834520705452,88.2,57711070175893.04,,221356501222269,1426560052,54.35,38.17,50509277266.26,17967855140,M02,607683561174.63,2022-10-27,,,,,,,3297.0,,,,M12,M18,0024M,9.52,76.7,83.15,801941880073,435721110784274.7,71122504.0,CRO.SME,15010219.0,NHANVIEN,35712304.0,8084321667.0,,2.0,8403663,5109,6787653,884689,40884,495.0,20963,347670122749,,,,586292254736.49,619416221797
2025-03-25,000098734537244,SC,BRANCH,VN0010601,20030,98496211,2141,VND,689456643733.32,806053229696,21917287564405,45.21,56462098255022.21,9435723250781.67,344735519626375,1426560052,96.91,97.54,40630930142.1,53808092893,M06,878418897070.81,2023-03-04,,,,2023-12-28,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,,45.14,1.24,42.54,8262149092630,308227881670894.56,71122504.0,TELLER,29550303.0,NHANVIEN,2961230.0,168419410554.0,,2.0,29608584,1054,6787653,884689,29289,116.0,17485,468084665452,,,,787843628111.76,189555108438
2025-03-25,55363646236,SC,BRANCH,VN0010470,6424,5520658,2141,VND,279955719554.25,744013002878,21777279890991,98.13,36742931366010.3,31417154528044.21,44902974198784,1032587654,96.91,39.71,10790759797.31,2016362467,D16,740068750990.19,2022-08-18,,,,,,,3240.0,,,,M12,M18,,45.14,1.24,8.71,9014631474873,397433700265071.44,3703572.0,TELLER,4974922.0,NHANVIEN,21344054.0,130381670179.0,,2.0,20520562,750,6787653,244388,40884,617.0,28939,468084665452,,,291.0,257423939405.5,821441131047
2025-03-25,00051499724986,AZ,BRANCH,VN0010111,19739,71693817,2141,VND,180189974019.57,132110028660,2040647468792,82.2,50734901524134.75,47210962698792.66,366603549642404,1032587654,54.35,39.71,27620033466.47,20258976207,M02,17251418134.6,2024-01-01,2021-05-14,,,2024-04-18,,,3297.0,,,,M12,M18,012M,37.65,84.71,42.54,7001289548460,10632706510159.26,3703572.0,TELLER,39621271.0,NHANVIEN,35712304.0,204836994358.0,,2.0,10715207,5109,6787653,2624553,40884,82.0,27392,581424275237,,,,269750289935.03,420441220966
2025-03-25,000038702436154,SC,BRANCH,VN0010470,6424,98496211,2141,VND,58043321736.63,307753174920,8477609732228,38.2,9212439115040.54,71997713994929.31,386950322889739,1032587654,96.91,31.45,35166889699.71,4481220689,M06,384905710353.65,2024-04-19,,,,,,16090963.0009900.01,3276.0,,,,M12,M18,012M,9.52,78.59,35.68,5229173023346,135437002372166.75,24019274.0,TELLER,10008565.0,NHANVIEN,35712304.0,768411208.0,,2.0,18531885,5527,6787653,5722863,29289,299.0,20094,322179265599,,,291.0,890185748083.89,619416221797
2025-03-25,22012464733,AZ,BRANCH,VN0010470,7177,75997164,2141,VND,347912296348.66,639384043303,5937292585403,74.54,60742682257703.01,40928356230077.73,221356501222269,1032587654,96.91,69.9,37000816192.47,11687851248,M06,878418897070.81,2022-07-09,2024-04-16,,,2023-03-10,,,3276.0,CBD.2022.TG.PHATLOC,,,M12,M18,0002M,37.65,1.24,72.45,3146777866291,519726592097727.44,3703572.0,TELLER,41989602.0,NHANVIEN,48837264.0,58003646639.0,,2.0,28824778,4590,6787653,244388,40884,299.0,15365,652447651820,,,,562403169394.5,327616150047
2025-03-25,071925958891,AZ,BRANCH,VN0010111,8019,90431822,2141,VND,558129225608.22,82361185230,1574497997779,17.28,75624431609356.45,60582695877677.45,417378859611853,1426560052,54.35,95.13,50297579109.07,26533733235,D16,334560625192.83,2022-08-18,,,,,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,012M,3.21,76.7,42.54,401213840223,431200157702341.4,71122504.0,CRO.SME,3265264.0,,3624352.0,220999892545.0,,2.0,10754019,750,6787653,884689,40884,617.0,15490,850248295969,,,,25771660841.58,620903303347
2025-03-25,00044760148614,SC,BRANCH,VN0010470,20030,75997164,2141,VND,792499436042.12,484469363540,16929891087269,75.58,7918728581828.06,67011497654433.55,51792934941908,1032587654,96.91,69.9,5694822100.3,2768333329,M02,334560625192.83,2021-08-20,2022-01-25,,,,,,3209.0,CBD.2022.TG.PHATLOC,,,M12,M18,013M,11.1,13.64,72.45,902812967439,218523851600098.1,19608691.0,TELLER,34921519.0,NHANVIEN,17234286.0,154874503025.0,,2.0,19134061,3332,6787653,884689,40884,116.0,29728,143803442138,,,,270947946603.08,882257654614
2025-03-25,000060818650364,SC,,VN0010111,20620,53274951,2141,VND,347298571783.41,132110028660,20226129959510,82.2,77016566101653.0,,307614782266277,1426560052,54.35,57.7,13294692574.79,47338120266,M02,613999467811.67,2021-09-27,,,,,,,3209.0,,,,M12,M18,0002M,9.52,13.64,42.54,10267680399441,314004377152890.25,3703572.0,CRO.SME,39767814.0,NHANVIEN,48312065.0,154874503025.0,,2.0,13260107,720,6787653,244388,40884,495.0,14413,325718870055,,,,418546958491.28,238505083409
2025-03-25,0091952253379,AZ,BRANCH,VN0010470,18415,80804690,2141,VND,23968202621.4,506986588866,21777279890991,20.67,42852833585281.64,51205458599996.16,87040051528629,1032587654,96.91,2.9,44848373249.25,52699406658,D16,823615654650.97,2021-12-04,2023-04-27,,,2023-10-11,,,3209.0,,,,M12,M18,012M,80.72,50.47,61.55,1228050995160,455872120215045.7,19608691.0,CRO.SME,,NHANVIEN,15141664.0,17234378395.0,,2.0,20090712,5407,6787653,5722863,40884,299.0,28942,347670122749,,,,275178797684.62,596184705966
2025-03-25,000095279147589,AZ,BRANCH,VN0010111,19739,11014719,2141,VND,792499436042.12,41823567202,616944083005,15.9,50026734331719.35,61934794678482.5,225555526165033,1426560052,54.35,95.13,20520067873.17,58010258752,D16,17011424283.23,2023-06-10,,,,2023-09-13,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,013M,35.94,84.71,42.54,5590149893140,223167950331264.72,19608691.0,CRO.SME,19253309.0,NHANVIEN,9353643.0,768411208.0,,2.0,29590372,5257,6787653,2624553,40884,116.0,17238,800557795994,,,,275178797684.62,825875342703
2025-03-25,0077933154739,AZ,BRANCH,VN0010069,18413,88779913,2141,VND,823588504392.7,844819841461,595998096103,89.25,66552548339751.44,22046258943358.2,249404247329,1032587654,96.91,69.9,13294692574.79,8328203582,D16,848331552115.78,2021-12-04,,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,,34.86,1.24,37.24,9764780663107,347974504532324.06,75347267.0,TELLER,20624003.0,NHANVIEN,2961230.0,1351659998.0,,2.0,26813435,3778,6787653,5722863,29289,617.0,29375,191185458456,,,,156305506051.15,420441220966
2025-03-25,0001415624267,SC,BRANCH,VN0010601,18413,12403139,2141,VND,597228605489.26,336525515743,19987332052705,26.65,36742931366010.3,35151082635847.88,307614782266277,1032587654,54.35,2.9,30119624412.18,21269732133,D16,881348576273.75,2023-09-26,,,,,,,3276.0,,,,M12,M18,0024M,45.14,50.47,42.54,5332174965862,469089110626359.25,19608691.0,,16297232.0,NHANVIEN,14758764.0,109427757296.0,,2.0,26813435,377,6787653,5722863,29289,116.0,29396,613679892928,,,,612693830204.14,189372109546
2025-03-25,26303795175,SC,ARCIB,VN0010111,17479,71693817,2141,VND,347912296348.66,491753088407,21777279890991,26.65,50026734331719.35,67419388798502.05,169265605960536,1032587654,54.35,31.45,28246821286.24,43282795239,D16,63402059350.79,2025-03-14,,,,,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,0024M,9.52,1.24,8.27,5948989135190,100081610274838.7,3703572.0,CRO.SME,29550303.0,NHANVIEN,30916874.0,1351659998.0,,2.0,23125340,720,6787653,884689,29289,299.0,14602,588644414909,,,,461003334153.96,624988225970
2025-03-25,0000302489746,AZ,BRANCH,VN0010601,18415,75234237,2141,VND,161070802922.73,484469363540,12071511969112,83.0,15768212422875.39,7867895727928.4,127912847522548,1426560052,96.91,2.9,4779818704.02,50778124761,D16,294973347133.96,2024-12-31,,,,2023-01-18,,,3297.0,,,,M12,M18,,34.86,50.47,26.96,5347988072073,418436351536621.5,43534869.0,TELLER,40013622.0,NHANVIEN,33920126.0,768411208.0,,2.0,19134061,3644,6787653,2624553,29289,82.0,18503,360612358216,,,,397981500211.07,314172496787
2025-03-25,0052603838691,SC,BRANCH,VN0010069,15074,19226005,2141,VND,50670879499.92,101544694181,2040647468792,59.93,2639534380073.5,836655029047.96,230371580066695,1032587654,54.35,38.17,57521448215.9,43579680934,M02,435495232787.77,2023-02-02,,,,,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,012M,45.14,50.47,8.27,6574481354979,146705315970456.3,19608691.0,TELLER,40013622.0,NHANVIEN,43660904.0,58003646639.0,,2.0,14647414,3332,6787653,5722863,29289,82.0,26651,444147585015,,,,752960267762.62,157591041466
2025-03-25,0091357336428,SC,BRANCH,VN0010470,18415,21485250,2141,VND,58043321736.63,336525515743,21917287564405,43.56,50026734331719.35,12676092007439.2,32173300304073,1426560052,54.35,31.45,35800456742.65,34194491607,M06,435495232787.77,2023-03-04,,,,,,,3297.0,CBD.2022.TG.PHATLOC,,,M12,M18,0002M,74.7,84.71,6.52,4144217075472,148862983256073.56,75347267.0,CRO.SME,19253309.0,NHANVIEN,47331089.0,109427757296.0,,2.0,27846214,3644,6787653,884689,29289,82.0,19117,347670122749,,,,787843628111.76,876137643260
2025-03-25,094188356014,SC,BRANCH,VN0010601,8019,82804155,2141,VND,273567389768.49,245493611098,9956870983150,63.58,80139676306063.48,67419388798502.05,201940187924390,1426560052,96.91,38.17,20689186321.11,7228113983,D16,334560625192.83,2023-02-02,2020-02-22,,,,,,3240.0,CBD.2022.TG.PHATLOC,,,M12,M18,0024M,74.7,78.59,42.54,6646179388933,123063798922439.02,71122504.0,CRO.SME,41989602.0,NHANVIEN,3624352.0,168419410554.0,,2.0,24171358,3778,6787653,5722863,40884,299.0,29064,245198603209,,,,397981500211.07,315410868551
2025-03-25,023153257795,SC,BRANCH,VN0010111,8341,96286356,2141,VND,180189974019.57,789393241057,19987332052705,79.42,58800573156056.04,4841708348125.76,13357085214435,1032587654,96.91,39.71,2812573937.96,57546298196,M06,384905710353.65,2023-06-25,,,,2023-01-18,,,3297.0,,,,M12,M18,0024M,34.86,78.59,83.15,5316715665250,265730560230916.9,19608691.0,CRO.SME,42619352.0,NHANVIEN,35712304.0,245166460978.0,,2.0,29031933,4590,6787653,244388,40884,299.0,25844,360612358216,,,,360278808695.82,80743118782
2025-03-25,00077246859355,AZ,BRANCH,VN0010069,9748,13149276,2141,VND,823588504392.7,331482745839,19371521560394,3.68,56462098255022.21,60582695877677.45,292026706409076,1032587654,54.35,69.9,58376317956.22,58176401992,D16,739903686058.83,2024-01-01,,,,2023-11-26,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,012M,45.14,76.7,83.15,1282184617098,192538937728348.06,19608691.0,TELLER,,NHANVIEN,4804276.0,58003646639.0,,2.0,19204282,3644,6787653,2624553,29289,82.0,27146,444147585015,,,,88185644299.07,876137643260
2025-03-25,000098151136383,AZ,BRANCH,VN0010601,8524,80766916,2141,VND,566226672850.61,333128603053,1721946306161,43.34,20527570287150.16,7867895727928.4,277664880340668,1032587654,96.91,38.17,10717460593.02,2141667985,D16,63402059350.79,2024-09-25,,,,,,,3276.0,,,,M12,M18,0002M,80.72,13.64,8.27,5667078491392,507321595058445.3,43534869.0,RM,14078455.0,NHANVIEN,25327783.0,193454444766.0,,2.0,8446501,5407,6787653,2624553,29289,82.0,25689,267277089740,,,,73994091228.78,881449819011
2025-03-25,40325701278,SC,BRANCH,VN0010601,20311,75997164,2141,VND,659150122242.44,307753174920,6550089418514,43.34,23629747279602.98,71997713994929.31,331354886317319,1032587654,54.35,57.7,43228722818.08,56363985926,M06,560882294553.19,2022-11-05,,2016-02-07,,,,,3240.0,CBD.2022.TG.PHATLOC,,,M12,M18,012M,3.21,1.24,8.71,1348494018582,74646644848988.42,75347267.0,TELLER,3265264.0,NHANVIEN,15141664.0,130381670179.0,,2.0,10754019,720,6787653,2624553,29289,82.0,26697,440864026108,,,,890185748083.89,157591041466
2025-03-25,12787329968,SC,BRANCH,VN0010111,17479,48579782,2141,VND,58043321736.63,585595214880,4846033834123,38.79,34720219943999.47,51891428340281.3,167004286622909,1032587654,54.35,49.13,17678267004.59,2747245154,M02,735066056037.7,2023-02-07,,2016-02-07,,,,,3297.0,,,,M12,M18,013M,18.55,76.7,37.24,2166987829066,469089110626359.25,3703572.0,TELLER,31765241.0,,17234286.0,245166460978.0,,2.0,23772982,2958,6787653,244388,29289,116.0,19189,613679892928,,,,47999174753.3,315410868551
2025-03-25,000074566541005,SC,BRANCH,VN0010069,9748,75234237,2141,VND,668216625457.22,98797653146,21917287564405,59.93,53818295664030.02,38625798086052.59,368692812548227,1426560052,96.91,31.45,26712220818.71,809781607,M02,740068750990.19,2021-03-07,,,,,,,3240.0,CBD.2022.TG.PHATLOC,,,M12,M18,0002M,37.65,1.24,61.55,9628063844155,429406178322860.7,24019274.0,TELLER,31343886.0,NHANVIEN,2533279.0,58003646639.0,,2.0,13442182,3644,6787653,2624553,40884,82.0,15446,89367391974,,,,854250515965.47,32215550498
2025-03-25,0098657870469,SC,BRANCH,VN0010470,15074,89221736,2141,VND,326813596048.99,313215285280,21917287564405,88.8,47774849862670.02,20567489366195.28,292605404645654,1426560052,54.35,63.75,34153766151.06,5167757470,M06,294973347133.96,2023-06-25,,,,2024-03-10,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,,45.14,84.71,72.45,6646179388933,323060814621696.56,71122504.0,TELLER,,NHANVIEN,30088335.0,230304036928.0,,2.0,17909506,5407,6787653,5722863,29289,617.0,24711,588644414909,,,,201494277195.81,483215667274
2025-03-25,00095588813582,SC,BRANCH,VN0010069,8019,75234237,2141,VND,865855858255.4,348467059742,21917287564405,,50026734331719.35,73237011212869.89,199893023818737,1032587654,96.91,63.75,52413069138.19,2141667985,M02,607683561174.63,2023-09-26,,2018-07-23,,,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,012M,37.65,76.7,8.27,9249898797289,178363845208138.62,24019274.0,CRO.SME,39621271.0,,35712304.0,245166460978.0,,2.0,20090712,5257,6787653,244388,40884,82.0,30089,652447651820,,,,257423939405.5,82506037099
2025-03-25,73992311740,SC,BRANCH,VN0010111,20311,14269426,2141,VND,191307900160.64,491753088407,8582920929895,19.62,19830145576992.61,63717140415622.34,352302374696283,1426560052,96.91,63.75,27346441279.0,49123989515,M06,791947333567.18,2023-08-06,2018-10-15,,,,,,3209.0,,,,M12,M18,,18.55,78.59,8.27,396754065193,190409034055540.78,24019274.0,TELLER,39621271.0,,30088335.0,,,2.0,19219717,4646,6787653,244388,40884,495.0,29621,143803442138,,,,787843628111.76,651270502216
2025-03-25,00012232075784,SC,BRANCH,VN0010601,10885,93139297,2141,VND,467884583002.75,130661654393,17856366645081,41.98,8258864032273.39,67011497654433.55,126148998851827,1426560052,54.35,38.17,40630930142.1,17835461974,D16,880091781232.12,2023-02-02,2022-08-11,,,2023-12-28,,,3209.0,CBD.2022.TG.PHATLOC,,,M12,M18,013M,37.65,78.59,8.71,7701664556295,107515358831696.73,19608691.0,TELLER,,NHANVIEN,9353643.0,168419410554.0,,2.0,15582361,377,6787653,5722863,40884,299.0,12603,442280549244,,,,269750289935.03,876137643260
2025-03-25,009487782039,AZ,BRANCH,VN0010601,20030,4063174,2141,VND,852014717977.78,459431521918,8884954623160,88.8,20676831181843.99,69706202340135.38,58412197421,1426560052,54.35,63.75,17497375280.21,34385358620,M06,848331552115.78,2022-07-09,,,,,,,3240.0,SEAB.UUDAI.LS,,,M12,M18,,9.52,78.59,37.24,8431965776733,310289372223996.0,71122504.0,TELLER,22673622.0,NHANVIEN,17234286.0,109427757296.0,,2.0,19134061,3332,6787653,884689,29289,299.0,15800,271997201644,,,,791461232836.95,825875342703
2025-03-25,00071144849854,AZ,BRANCH,VN0010601,10885,17785549,2141,VND,350398263074.55,814603326372,3687393210035,,43023630571849.6,46277023716116.19,359849843653344,1426560052,96.91,49.13,26541335261.16,20258976207,D16,135542682714.98,2022-02-17,,,,2023-11-26,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,0002M,74.7,78.59,6.52,469946033568,308227881670894.56,19608691.0,CRO.SME,11915376.0,NHANVIEN,40507121.0,245166460978.0,,2.0,26813435,377,6787653,2624553,40884,495.0,16530,516105276412,,,,360278808695.82,617896031393
2025-03-25,0090674428308,AZ,BRANCH,VN0010111,7177,92354404,2141,VND,668216625457.22,245493611098,5937292585403,3.68,15768212422875.39,46289004656295.95,166501189398832,1032587654,96.91,69.9,58273410166.02,2236874638,M02,814218574404.61,2021-03-28,,,,,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,0024M,11.1,78.59,61.55,3614163751153,90085792511055.45,3703572.0,TELLER,34339873.0,NHANVIEN,40507121.0,14321589247.0,,2.0,24171358,1054,6787653,2624553,29289,617.0,28781,425394321546,,,,791461232836.95,157591041466
2025-03-25,0048658151337,SC,BRANCH,VN0010069,7177,14269426,2141,VND,659150122242.44,435830129993,4846033834123,98.13,47774849862670.02,21365326142722.93,230417364843779,1032587654,96.91,39.71,18430230616.88,34194491607,M02,740068750990.19,2023-01-14,,,,,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,012M,45.14,50.47,8.71,4567651754816,492512415830066.1,24019274.0,CRO.SME,14078455.0,NHANVIEN,42101995.0,208048930289.0,,2.0,27846214,2928,6787653,5722863,40884,299.0,16872,144645939504,,,,347761924087.61,408067725226
